99.65420487836568, 96.19923088982196
1.2069258647915637, 7.081626962077925
81.42147319072433, 34.43928395327562
93.481872300927, 85.28749555485089
5.3564576145963105, 42.83721478570557
21.58424155481884, 84.00167883343155
6.193653389892018, 74.04549391593409
24.66977180424973, 34.865353609078156
98.60070102817686, 62.51487639110073
30.244901503062714, 93.49081161874055
60.554446140367546, 90.42560049249542
79.51179838717167, 52.685789479818936
94.90005890664371, 11.523465124310473
69.30129973034784, 62.49779161391519
66.23986405674634, 28.567011980714874
67.55483796277917, 58.302181706345
74.45860120954387, 6.908380965201532
25.039074769999736, 49.03671700502549
18.47704992060777, 46.671806189419826
49.82459665571008, 71.6890588714234
24.23611263987776, 29.060199058539148
33.032714655406245, 75.2727555286915
59.448557948774464, 98.51156070604175
14.452059100713011, 57.78108456434959
34.315828978483985, 41.74347027325389
54.849286428382946, 42.98701112059624
92.19245538593643, 77.16525210014112
38.145918840857426, 50.46148801432384
27.090777479473125, 73.70385285098504
61.105949283852425, 81.81117871419778
